id,date,debit_inn,credit_inn,amount,risk_score,rule_score,iso_score
,2020-09-28,d877722ca4e40f98,f009f83433030011,1158000.0,0.9133636572830056,1.0,0.6937945681015427
,2021-10-27,d877722ca4e40f98,4a321015f6da531b,7080.0,0.9128639504126909,1.0,0.6926938711302123
,2021-08-05,d877722ca4e40f98,917804652432403b,4999.97,0.9124349809367163,1.0,0.6917489863766749
,2019-07-02,d877722ca4e40f98,813f62b60a645969,7000.0,0.9120445173106891,1.0,0.6908889178923014
,2021-01-21,d877722ca4e40f98,aab73ac39e001729,8951.0,0.9119976945321786,1.0,0.6907857820469542
,2021-03-22,d877722ca4e40f98,aab73ac39e001729,3397.0,0.9117283259285499,1.0,0.6901924477868132
,2020-12-11,d877722ca4e40f98,4a321015f6da531b,4588.0,0.9116644973180984,1.0,0.6900518534456468
,2022-05-24,d877722ca4e40f98,333706e1b48a76ee,200000.0,0.9111474432365229,1.0,0.6889129460272925
,2021-05-21,d877722ca4e40f98,b7f7935acecc2c89,2329840.38,0.9092428426084619,1.0,0.684717710245203
,2020-09-08,d877722ca4e40f98,f009f83433030011,300000.0,0.9089532221313621,1.0,0.684079767481322
,2019-10-04,d877722ca4e40f98,2ebab5456c6c09c5,28500.0,0.9076458821617555,1.0,0.6812001089644427
,2019-12-26,d877722ca4e40f98,0b84385c8f9b55ba,270579.06,0.9067933287295441,1.0,0.6793222020624605
,2020-01-10,d877722ca4e40f98,3a9c5401f637dd8d,1552468.0,0.9055151974849354,1.0,0.676506881174402
,2020-08-24,d877722ca4e40f98,365a9e654bc3d301,300000.0,0.904499365168268,1.0,0.6742693222758606
,2021-01-18,d877722ca4e40f98,813f62b60a645969,10000.0,0.9043309914094888,1.0,0.6738984478745882
,2020-01-23,d877722ca4e40f98,3a9c5401f637dd8d,5000000.0,0.9042328222507311,1.0,0.6736822121129012
,2021-11-11,d877722ca4e40f98,6d806e49c5774c77,100000.0,0.904142333277611,1.0,0.6734828933831243
,2021-01-11,d877722ca4e40f98,6d806e49c5774c77,80000.0,0.9039891235317407,1.0,0.6731454205299862
,2021-03-19,d877722ca4e40f98,1d83fd5f5fefc19f,160000.0,0.9035535729251711,1.0,0.6721860396169118
,2020-12-22,d877722ca4e40f98,c1ad1d5de1335233,480000.0,0.902537447232558,1.0,0.6699478345034909
,2020-12-29,d877722ca4e40f98,6d806e49c5774c77,79460.0,0.9024067549037978,1.0,0.6696599604337351
,2021-11-11,d877722ca4e40f98,93a0e28f1a251bcf,7080.0,0.9022174130734179,1.0,0.6692428999696393
,2020-11-26,d877722ca4e40f98,e48c848058fa9e0d,19021.68,0.9021485149005115,1.0,0.6690911389778393
,2021-09-22,d877722ca4e40f98,6e8af9f6fa6a662b,902.51,0.9020974538315902,1.0,0.6689786675125601
,2022-09-27,d877722ca4e40f98,cb32b2a9fe28f462,170000.0,0.901978947844327,1.0,0.6687176361179282
,2021-10-27,d877722ca4e40f98,6d806e49c5774c77,91616.0,0.900936332519701,1.0,0.6664210826818001
,2021-07-09,d877722ca4e40f98,365a9e654bc3d301,80000.0,0.9008099362522795,1.0,0.6661426714831495
,2021-03-12,d877722ca4e40f98,1d83fd5f5fefc19f,547423.99,0.9000032189822411,1.0,0.6643657272212232
,2020-12-21,d877722ca4e40f98,1d83fd5f5fefc19f,2189587.9,0.8999698233742071,1.0,0.6642921672067377
,2022-08-03,d877722ca4e40f98,a982dff7a672f998,10000.0,0.8993186725601707,1.0,0.6628578868886835
,2021-03-31,d877722ca4e40f98,480b91025f5be8d0,400000.0,0.8992176855014461,1.0,0.6626354441801976
,2021-06-17,d877722ca4e40f98,385844c16cc4dcb1,520.0,0.8987885550278203,1.0,0.6616902047995027
,2021-04-21,d877722ca4e40f98,01e8b06bcab97b76,10000.0,0.8986989859910655,1.0,0.6614929124000225
,2020-09-04,d877722ca4e40f98,365a9e654bc3d301,200000.0,0.8986679535891564,1.0,0.6614245577849003
,2021-07-30,d877722ca4e40f98,93a0e28f1a251bcf,0.01,0.8985829661344851,1.0,0.6612373571688692
,2020-06-05,d877722ca4e40f98,20b5688cbd9506bf,8823.78,0.8980089018884346,1.0,0.6599728742999852
,2020-05-20,d877722ca4e40f98,20b5688cbd9506bf,2646.52,0.8971733513432328,1.0,0.6581324194070647
,2019-01-16,d877722ca4e40f98,0ce0b6eeec2d8629,33600.0,0.8956648263394437,1.0,0.6548096135753162
,2021-05-20,d877722ca4e40f98,1d83fd5f5fefc19f,160000.0,0.8952703544278433,1.0,0.6539407160992822
,2021-12-30,d877722ca4e40f98,4d16cd529b7aadf6,28500.0,0.893480714681458,1.0,0.6499987029599036
,2021-10-20,d877722ca4e40f98,d8104c0f1919d0ef,300000.0,0.893471481286738,1.0,0.6499783646971999
,2020-08-05,d877722ca4e40f98,20b5688cbd9506bf,7825.31,0.893347646899811,1.0,0.649705596515023
,2021-11-19,d877722ca4e40f98,1c3f31b0b8c13d69,6831.39,0.8931703891314977,1.0,0.6493151534366551
,2023-01-12,d877722ca4e40f98,524ef6bc49f42742,552646.6,0.892974077636843,1.0,0.6488827409956022
,2020-07-13,d877722ca4e40f98,6e8af9f6fa6a662b,860.35,0.8928697808706286,1.0,0.6486530080431229
,2019-12-26,d877722ca4e40f98,0b84385c8f9b55ba,924389.31,0.8928021961869617,1.0,0.6485041402547458
,2020-07-08,d877722ca4e40f98,365a9e654bc3d301,500000.0,0.8927011491168475,1.0,0.648281565360055
,2024-02-02,d877722ca4e40f98,524ef6bc49f42742,157063.0,0.8923070266600123,1.0,0.6474134376228909
,2021-07-07,d877722ca4e40f98,4242481819cb0f02,104518.16,0.8922156600461107,1.0,0.6472121857266769
,2020-07-03,d877722ca4e40f98,20b5688cbd9506bf,7857.01,0.8921206188823133,1.0,0.6470028399534686
,2022-08-04,d877722ca4e40f98,,10004.71,0.8914806327235573,1.0,0.6455931518573409
,2021-05-11,d877722ca4e40f98,1d83fd5f5fefc19f,99401.87,0.8914154535625334,1.0,0.6454495826782986
,2021-01-14,d877722ca4e40f98,767c3f5f72b4494f,21780.0,0.8913571773712593,1.0,0.6453212185691646
,2020-01-23,d877722ca4e40f98,3a9c5401f637dd8d,3000000.0,0.8912262740242873,1.0,0.6450328796926984
,2022-08-11,d877722ca4e40f98,cb32b2a9fe28f462,548646.03,0.8906971773537131,1.0,0.6438674462407324
,2022-02-09,d877722ca4e40f98,71aea28b46e14023,5196.24,0.8901818271012949,1.0,0.6427322918217958
,2021-06-08,d877722ca4e40f98,1d83fd5f5fefc19f,68974.92,0.8899550449540424,1.0,0.6422327621225634
,2023-03-07,d877722ca4e40f98,524ef6bc49f42742,290430.0,0.8897666206243529,1.0,0.6418177226237394
,2023-03-30,d877722ca4e40f98,524ef6bc49f42742,88524.0,0.8897496756545373,1.0,0.641780398188029
,2024-12-16,d877722ca4e40f98,524ef6bc49f42742,31562.5,0.8897496756545373,1.0,0.641780398188029
,2024-03-06,d877722ca4e40f98,524ef6bc49f42742,36418.0,0.8894689427825401,1.0,0.6411620320211487
,2020-06-11,d877722ca4e40f98,086628377cd0ba48,210040.0,0.8889623888622721,1.0,0.6400462531536234
,2021-07-09,d877722ca4e40f98,1d83fd5f5fefc19f,31665.29,0.8886949365929273,1.0,0.6394571399748157
,2020-07-13,d877722ca4e40f98,6e8af9f6fa6a662b,860.35,0.8883078196031207,1.0,0.6386044430768079
,2020-01-10,d877722ca4e40f98,582da928bb55efa7,23760.0,0.8882976345845851,1.0,0.638582008686326
,2021-09-15,d877722ca4e40f98,40149916b115417d,10626.46,0.8882775150298641,1.0,0.6385376916391503
,2020-02-20,d877722ca4e40f98,049bf023bb521a6f,70.0,0.8882491274149048,1.0,0.6384751626573308
,2022-08-03,d877722ca4e40f98,480b91025f5be8d0,899.51,0.8880613754553595,1.0,0.6380616041783314
,2020-08-31,d877722ca4e40f98,365a9e654bc3d301,200000.0,0.888020150691436,1.0,0.6379707989973548
,2023-03-23,d877722ca4e40f98,524ef6bc49f42742,9013.0,0.8877770869393595,1.0,0.6374354060467189
,2022-04-13,d877722ca4e40f98,71aea28b46e14023,6581.9,0.8877404251418026,1.0,0.637354651644625
,2023-03-06,d877722ca4e40f98,524ef6bc49f42742,206658.0,0.8875227202256668,1.0,0.6368751162288251
,2021-07-20,d877722ca4e40f98,777e4d144e99f74a,211065.0,0.8873199147065116,1.0,0.6364283994955482
,2021-12-21,d877722ca4e40f98,808f1347a5fad97c,202963.5,0.8871025724695216,1.0,0.6359496629477671
,2022-08-03,d877722ca4e40f98,cf603eadad6f36c6,5438.5,0.8865840086718633,1.0,0.6348074301000086
,2020-05-27,d877722ca4e40f98,446b8f53fb0a0387,28500.0,0.8865092976719644,1.0,0.6346428652797131
,2020-06-19,d877722ca4e40f98,20b5688cbd9506bf,7142.99,0.8864762464020233,1.0,0.634570063733679
,2020-03-05,d877722ca4e40f98,225acb9ed4f34af6,8421.15,0.8861740314462625,1.0,0.6339043792969472
,2020-09-08,d877722ca4e40f98,365a9e654bc3d301,150000.0,0.8861504051775363,1.0,0.6338523380624244
,2021-04-20,d877722ca4e40f98,1d83fd5f5fefc19f,160000.0,0.8852875255483295,1.0,0.6319516857982432
,2020-09-09,d877722ca4e40f98,365a9e654bc3d301,90000.0,0.8852809454263708,1.0,0.6319371918604145
,2019-12-26,d877722ca4e40f98,7ad54077510c09e4,878425.21,0.8847103050559352,1.0,0.630680250711974
,2022-08-03,d877722ca4e40f98,480b91025f5be8d0,5577.0,0.8846077582990381,1.0,0.6304543724792706
,2022-08-03,d877722ca4e40f98,480b91025f5be8d0,5577.0,0.8846077582990381,1.0,0.6304543724792706
,2020-08-31,d877722ca4e40f98,d730bafb027f9825,166500.0,0.8839920878495409,1.0,0.6290982442381833
,2021-02-10,d877722ca4e40f98,1d83fd5f5fefc19f,207474.25,0.8834305722108703,1.0,0.6278614020021541
,2019-12-26,d877722ca4e40f98,0b84385c8f9b55ba,330474.66,0.8832034439957659,1.0,0.6273611100243562
,2020-02-28,d877722ca4e40f98,ac31ae518119510a,45000.0,0.8831706736389949,1.0,0.6272889272416291
,2020-12-25,d877722ca4e40f98,93712c726144e60d,15000.0,0.8820608539384793,1.0,0.6248443437154697
,2022-08-03,d877722ca4e40f98,1dee298b3b4c3881,22500.0,0.8817090100118137,1.0,0.6240693422746894
,2020-12-21,d877722ca4e40f98,f0be9c0037548bf2,500000.0,0.8816803187405685,1.0,0.6240061444336364
,2021-07-09,d877722ca4e40f98,40149916b115417d,8341.16,0.8812930718121323,1.0,0.6231531613217209
,2021-03-05,d877722ca4e40f98,40149916b115417d,14614.86,0.880623928830414,1.0,0.6216792499206222
,2019-12-11,d877722ca4e40f98,4b69be7da3b45651,160000.0,0.8804229339671663,1.0,0.6212365214924734
,2020-03-19,d877722ca4e40f98,0c22384d93788af3,390247.55,0.880251065766815,1.0,0.6208579499361618
,2019-11-25,d877722ca4e40f98,0c22384d93788af3,201030.79,0.880251065766815,1.0,0.6208579499361618
,2023-03-06,d877722ca4e40f98,524ef6bc49f42742,129232.0,0.8800217720491056,1.0,0.6203528880376353
,2022-08-03,d877722ca4e40f98,1dee298b3b4c3881,30000.0,0.8799049210480732,1.0,0.6200955020568256
,2021-07-12,d877722ca4e40f98,767c3f5f72b4494f,7705.0,0.8793300174632127,1.0,0.6188291703886938
,2021-07-20,d877722ca4e40f98,777e4d144e99f74a,283277.0,0.8792803319867384,1.0,0.618719728920659
,2021-07-20,d877722ca4e40f98,777e4d144e99f74a,359615.0,0.8792803319867384,1.0,0.618719728920659
,2021-04-09,d877722ca4e40f98,1d83fd5f5fefc19f,51991.94,0.8791770115763957,1.0,0.6184921465728934
,2021-07-20,d877722ca4e40f98,777e4d144e99f74a,444126.0,0.8790015658894738,1.0,0.6181056949395461
,2022-04-01,d877722ca4e40f98,480b91025f5be8d0,119909.4,0.8789037979888693,1.0,0.61789034302329
,2020-07-20,d877722ca4e40f98,20b5688cbd9506bf,7173.69,0.8786522430399044,1.0,0.6173362466381946
,2023-06-13,d877722ca4e40f98,524ef6bc49f42742,14672.0,0.8782041172086431,1.0,0.616349166462704
,2021-04-01,d877722ca4e40f98,8cdbeda759529d03,4000000.0,0.878109875392334,1.0,0.6161415814004478
,2023-06-13,d877722ca4e40f98,524ef6bc49f42742,12460.0,0.8780009089309346,1.0,0.6159015625790869
,2021-01-21,d877722ca4e40f98,1d83fd5f5fefc19f,34469.61,0.8778126811876561,1.0,0.6154869560982588
,2021-03-18,d877722ca4e40f98,e836147459925aef,23100.0,0.8774519765576977,1.0,0.6146924373166978
,2021-08-20,d877722ca4e40f98,4242481819cb0f02,61851.84,0.8768663241164439,1.0,0.6134024293007304
,2021-11-11,d877722ca4e40f98,40149916b115417d,23123.28,0.8762430837336254,1.0,0.6120296268788884
,2021-05-05,d877722ca4e40f98,032f0b4d2498f263,1000000.0,0.8761053857365946,1.0,0.6117263215267036
,2021-01-21,d877722ca4e40f98,699e6f31660016bf,4500.0,0.8755713548569314,1.0,0.6105500195649718
,2021-03-02,d877722ca4e40f98,dd4e43d43864634e,23400.0,0.8755035260798845,1.0,0.6104006141156981
,2021-12-30,d877722ca4e40f98,40149916b115417d,3983.77,0.8752326199084076,1.0,0.6098038930774793
,2019-02-05,d877722ca4e40f98,ca3891c167141f4d,82.76,0.8751580441129755,1.0,0.6096396260700736
,2020-02-20,d877722ca4e40f98,049bf023bb521a6f,7700.0,0.8746020827253781,1.0,0.6084150181011668
,2020-06-19,d877722ca4e40f98,0c22384d93788af3,390247.55,0.8741072482999223,1.0,0.6073250535924417
,2020-11-24,d877722ca4e40f98,0c22384d93788af3,194535.97,0.8731530461088863,1.0,0.6052232464648983
,2021-01-18,d877722ca4e40f98,2b652fbf87f8d72b,13600.0,0.872949260187751,1.0,0.6047743702146039
,2021-09-27,d877722ca4e40f98,4568a94b7a61a595,5900.0,0.8728878408871558,1.0,0.604639082824811
,2022-08-03,d877722ca4e40f98,ac31ae518119510a,3000.0,0.8726944376292008,1.0,0.6042130763139493
,2019-02-13,d877722ca4e40f98,a982dff7a672f998,1000.0,0.8726030410515319,1.0,0.6040117584169854
,2020-04-24,d877722ca4e40f98,3a9c5401f637dd8d,12159.0,0.8718600678386386,1.0,0.6023752222519013
,2020-01-23,d877722ca4e40f98,3a9c5401f637dd8d,279042.0,0.8717925772359169,1.0,0.602226561694238
,2022-08-02,d877722ca4e40f98,ca3891c167141f4d,760.11,0.8717917900337474,1.0,0.6022248277356013
,2020-01-23,d877722ca4e40f98,3a9c5401f637dd8d,560956.0,0.8716988576828129,1.0,0.6020201270134604
,2020-09-30,d877722ca4e40f98,0ce0b6eeec2d8629,38500.0,0.87149681656816,1.0,0.6015750940227342
,2023-03-07,d877722ca4e40f98,524ef6bc49f42742,27954.0,0.8713097867448304,1.0,0.6011631261825529
,2021-01-13,d877722ca4e40f98,a2495f5178d5a17d,16900.0,0.8710501842148289,1.0,0.6005913035091079
,2022-08-11,d877722ca4e40f98,c1ad1d5de1335233,510000.0,0.8708626967010007,1.0,0.6001783275207988
,2022-03-16,d877722ca4e40f98,71aea28b46e14023,1991.89,0.8708006958489755,1.0,0.6000417591562274
,2022-05-26,d877722ca4e40f98,480b91025f5be8d0,5577.0,0.8706990484275993,1.0,0.5998178618766445
,2020-04-24,d877722ca4e40f98,3a9c5401f637dd8d,15710.0,0.8706760081342689,1.0,0.599767111361505
,2021-04-20,d877722ca4e40f98,35a482f88fe31cd3,155000.0,0.8705297731181066,1.0,0.5994450016428794
,2021-05-11,d877722ca4e40f98,40149916b115417d,15612.94,0.8698962615875236,1.0,0.5980495751149707
,2021-11-19,d877722ca4e40f98,7ad54077510c09e4,344439.18,0.8695529543246555,1.0,0.597293377257942
,2021-12-08,d877722ca4e40f98,40149916b115417d,1645.48,0.8694439164069544,1.0,0.5970532010408367
,2020-03-12,d877722ca4e40f98,cf603eadad6f36c6,526.96,0.8690813306829656,1.0,0.5962545388011306
,2021-10-21,d877722ca4e40f98,d8104c0f1919d0ef,300000.0,0.8689843782189312,1.0,0.5960409830350103
,2020-06-05,d877722ca4e40f98,225acb9ed4f34af6,11764.36,0.8686432563673907,1.0,0.59528959895136
,2020-01-23,d877722ca4e40f98,3a9c5401f637dd8d,297946.0,0.8685565701295614,1.0,0.5950986564506605
,2022-08-26,d877722ca4e40f98,a982dff7a672f998,3000.0,0.8677483410690003,1.0,0.5933183821899918
,2020-07-22,d877722ca4e40f98,446b8f53fb0a0387,28500.0,0.8674215022597425,1.0,0.5925984591534392
,2019-05-13,d877722ca4e40f98,0ce0b6eeec2d8629,38500.0,0.8672144886293734,1.0,0.592142473275503
